MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20170307,KY,88.48,11.52,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,KY,85.71,14.29,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,KY,97.61,2.39,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,KY,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,KY,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,KY,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,KY,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,KY,99.26,0.74,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,KY,93.54,6.46,0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,KY,93.54,6.46,0.00,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,KY,28.14,71.86,0.00,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,LA,38.67,61.33,50.21,21.88,0.00,0.00,2017-12-26,2018-01-01,1
20171219,LA,40.47,59.53,51.05,29.55,0.00,0.00,2017-12-19,2017-12-25,1
20171212,LA,33.86,66.14,51.69,30.29,7.07,0.00,2017-12-12,2017-12-18,1
20171205,LA,19.53,80.47,51.69,26.73,0.00,0.00,2017-12-05,2017-12-11,1
20171128,LA,19.54,80.46,51.49,18.87,0.00,0.00,2017-11-28,2017-12-04,1
20171121,LA,37.61,62.39,38.41,9.28,0.00,0.00,2017-11-21,2017-11-27,1
20171114,LA,55.06,44.94,21.90,3.77,0.00,0.00,2017-11-14,2017-11-20,1
20171107,LA,72.42,27.58,9.80,2.47,0.00,0.00,2017-11-07,2017-11-13,1
20171031,LA,62.83,37.17,9.47,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,LA,64.24,35.76,8.11,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,LA,61.77,38.23,5.38,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,LA,76.08,23.92,3.20,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,LA,79.74,20.26,2.79,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,LA,96.95,3.05,1.41,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,LA,96.95,3.05,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,LA,99.64,0.36,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,LA,99.64,0.36,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,LA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,LA,97.76,2.24,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,LA,97.76,2.24,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,LA,97.76,2.24,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,LA,95.96,4.04,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,LA,95.07,4.93,0.64,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,LA,89.26,10.74,5.89,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,LA,88.24,11.76,6.33,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,LA,69.14,30.86,6.33,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,LA,42.93,57.07,10.29,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,LA,42.73,57.27,10.29,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,LA,42.73,57.27,10.29,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,LA,22.78,77.22,15.96,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,LA,21.70,78.30,16.05,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,LA,15.81,84.19,18.84,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,LA,30.44,69.56,8.69,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,LA,33.04,66.96,5.39,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,LA,68.51,31.49,5.39,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,LA,84.09,15.91,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,LA,84.03,15.97,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,LA,84.36,15.64,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,LA,89.70,10.30,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,LA,91.88,8.12,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,LA,60.27,39.73,15.85,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,LA,60.65,39.35,15.85,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,LA,58.63,41.37,15.85,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,LA,6.99,93.01,39.70,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,MA,97.22,2.78,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,MA,97.17,2.83,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,MA,97.17,2.83,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,MA,97.17,2.83,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,MA,89.67,10.33,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,MA,89.67,10.33,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,MA,89.67,10.33,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,MA,89.67,10.33,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,MA,7.33,92.67,46.12,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,MA,9.35,90.65,32.09,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,MA,9.35,90.65,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,MA,9.35,90.65,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,MA,54.29,45.71,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,MA,80.16,19.84,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,MA,80.16,19.84,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,MA,80.16,19.84,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,MA,79.56,20.44,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,MA,86.03,13.97,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,MA,86.03,13.97,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,MA,97.98,2.02,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,MA,99.41,0.59,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,MA,99.41,0.59,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,MA,99.41,0.59,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,MA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,MA,99.99,0.01,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,MA,77.14,22.86,0.01,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,MA,73.48,26.52,0.01,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,MA,51.63,48.37,0.09,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,MA,51.63,48.37,0.15,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,MA,32.78,67.22,16.81,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,MA,1.24,98.76,67.21,14.88,0.00,0.00,2017-03-28,2017-04-03,1
20170321,MA,1.24,98.76,67.21,14.88,0.00,0.00,2017-03-21,2017-03-27,1
20170314,MA,0.59,99.41,97.36,37.47,0.00,0.00,2017-03-14,2017-03-20,1
20170307,MA,0.59,99.41,97.36,37.47,0.00,0.00,2017-03-07,2017-03-13,1
20170228,MA,0.59,99.41,97.36,37.47,0.01,0.00,2017-02-28,2017-03-06,1
20170221,MA,0.59,99.41,97.36,37.47,0.01,0.00,2017-02-21,2017-02-27,1
20170214,MA,0.59,99.41,97.36,37.47,0.01,0.00,2017-02-14,2017-02-20,1
20170207,MA,0.59,99.41,98.28,37.47,0.01,0.00,2017-02-07,2017-02-13,1
20170131,MA,0.59,99.41,98.28,37.47,3.79,0.00,2017-01-31,2017-02-06,1
20170124,MA,0.59,99.41,98.28,37.47,8.68,0.00,2017-01-24,2017-01-30,1
20170117,MA,0.59,99.41,98.28,67.99,8.68,0.00,2017-01-17,2017-01-23,1
20170110,MA,0.59,99.41,98.28,67.99,8.68,0.00,2017-01-10,2017-01-16,1
20170103,MA,0.59,99.41,98.28,69.51,8.68,0.00,2017-01-03,2017-01-09,1
20161227,MA,0.59,99.41,98.28,69.51,36.41,0.00,2016-12-27,2017-01-02,1
20171226,MD,40.97,59.03,34.05,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,MD,40.97,59.03,33.25,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,MD,42.62,57.38,28.85,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,MD,42.62,57.38,28.85,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,MD,61.23,38.77,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,MD,61.23,38.77,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,MD,61.23,38.77,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,MD,61.23,38.77,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,MD,61.15,38.85,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,MD,49.74,50.26,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,MD,99.87,0.13,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,MD,99.87,0.13,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,MD,98.33,1.67,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,MD,96.06,3.94,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,MD,84.64,15.36,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,MD,63.18,36.82,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,MD,78.98,21.02,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,MD,95.02,4.98,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,MD,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,MD,92.87,7.13,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,MD,92.87,7.13,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,MD,86.85,13.15,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,MD,59.51,40.49,13.07,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,MD,59.42,40.58,13.07,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,MD,55.63,44.37,15.28,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,MD,55.63,44.37,15.28,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,MD,55.42,44.58,15.28,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,MD,55.23,44.77,28.88,2.87,0.00,0.00,2017-03-28,2017-04-03,1
20170321,MD,55.23,44.77,28.88,2.87,0.00,0.00,2017-03-21,2017-03-27,1
20170314,MD,23.32,76.68,32.42,8.21,0.00,0.00,2017-03-14,2017-03-20,1
20170307,MD,11.74,88.26,70.10,8.21,0.00,0.00,2017-03-07,2017-03-13,1
20170228,MD,11.74,88.26,70.10,8.21,0.00,0.00,2017-02-28,2017-03-06,1
20170221,MD,20.40,79.60,38.84,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,MD,26.49,73.51,34.18,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,MD,26.48,73.52,31.02,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,MD,26.48,73.52,31.02,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,MD,26.48,73.52,31.02,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,MD,37.26,62.74,32.68,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,MD,37.26,62.74,32.68,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,MD,33.63,66.37,32.68,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,MD,33.63,66.37,32.68,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,ME,92.38,7.62,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,ME,92.38,7.62,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,ME,92.38,7.62,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,ME,92.38,7.62,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,ME,92.38,7.62,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,ME,75.21,24.79,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,ME,75.21,24.79,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,ME,75.21,24.79,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,ME,75.21,24.79,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,ME,3.44,96.56,38.19,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,ME,6.72,93.28,29.50,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,ME,12.94,87.06,24.62,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,ME,12.94,87.06,24.62,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,ME,57.81,42.19,24.62,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,ME,57.81,42.19,24.62,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,ME,57.81,42.19,24.62,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,ME,35.65,64.35,28.88,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,ME,35.65,64.35,28.88,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,ME,41.82,58.18,30.20,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,ME,41.82,58.18,30.20,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,ME,42.20,57.80,16.60,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,ME,43.36,56.64,9.82,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,ME,63.93,36.07,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,ME,92.24,7.76,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,ME,96.45,3.55,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,ME,96.45,3.55,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,ME,96.45,3.55,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,ME,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,ME,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,ME,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,ME,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,ME,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,ME,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,ME,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,ME,92.04,7.96,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,ME,83.41,16.59,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,ME,74.00,26.00,0.88,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,ME,74.00,26.00,0.88,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,ME,72.14,27.86,0.88,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,ME,72.14,27.86,0.88,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,ME,72.13,27.87,0.88,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,ME,52.54,47.46,2.84,0.57,0.00,0.00,2017-03-14,2017-03-20,1
20170307,ME,52.52,47.48,2.84,0.57,0.00,0.00,2017-03-07,2017-03-13,1
20170228,ME,52.52,47.48,2.84,0.57,0.00,0.00,2017-02-28,2017-03-06,1
20170221,ME,52.52,47.48,2.84,0.57,0.00,0.00,2017-02-21,2017-02-27,1
20170214,ME,52.52,47.48,8.80,0.57,0.00,0.00,2017-02-14,2017-02-20,1
20170207,ME,28.13,71.87,38.02,0.57,0.00,0.00,2017-02-07,2017-02-13,1
20170131,ME,28.13,71.87,38.02,0.57,0.00,0.00,2017-01-31,2017-02-06,1
20170124,ME,28.13,71.87,54.41,0.57,0.00,0.00,2017-01-24,2017-01-30,1
20170117,ME,28.13,71.87,54.41,0.57,0.00,0.00,2017-01-17,2017-01-23,1
20170110,ME,28.13,71.87,54.41,0.57,0.00,0.00,2017-01-10,2017-01-16,1
20170103,ME,23.74,76.26,62.91,0.57,0.00,0.00,2017-01-03,2017-01-09,1
20161227,ME,23.74,76.26,62.91,18.50,0.00,0.00,2016-12-27,2017-01-02,1
20171226,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,MI,98.34,1.66,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,MI,94.39,5.61,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,MI,70.82,29.18,2.16,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,MI,56.64,43.36,5.40,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,MI,56.64,43.36,5.40,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,MI,64.66,35.34,5.40,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,MI,67.45,32.55,3.05,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,MI,82.16,17.84,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,MI,82.16,17.84,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,MI,81.36,18.64,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,MI,81.36,18.64,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,MI,81.36,18.64,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,MI,94.26,5.74,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,MI,94.26,5.74,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,MI,94.26,5.74,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,MI,94.26,5.74,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,MI,94.26,5.74,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,MI,92.36,7.64,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,MI,92.36,7.64,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,MI,92.36,7.64,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,MI,87.01,12.99,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,MI,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,MN,87.26,12.74,1.37,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,MN,87.26,12.74,1.37,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,MN,87.93,12.07,1.37,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,MN,87.93,12.07,1.37,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,MN,91.40,8.60,1.37,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,MN,91.40,8.60,1.37,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,MN,91.40,8.60,1.37,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,MN,91.40,8.60,1.37,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,MN,91.40,8.60,1.37,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,MN,91.80,8.20,1.37,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,MN,91.81,8.19,1.37,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,MN,88.99,11.01,1.37,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,MN,88.87,11.13,2.45,0.21,0.00,0.00,2017-10-03,2017-10-09,1
20170926,MN,82.66,17.34,3.90,0.11,0.00,0.00,2017-09-26,2017-10-02,1
20170919,MN,72.35,27.65,15.67,0.05,0.00,0.00,2017-09-19,2017-09-25,1
20170912,MN,72.49,27.51,21.39,2.32,0.00,0.00,2017-09-12,2017-09-18,1
20170905,MN,75.28,24.72,16.97,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,MN,73.21,26.79,17.50,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,MN,72.85,27.15,17.50,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,MN,67.07,32.93,18.26,0.00,0.00,0.00,2017-08-15,2017-08-21,1
